KO	WT	KO_1	KO_2	KO_3	KO_4	WT_1	WT_2	WT_3	WT_4	mean_KO	mean_WT	pvalue	qvalue	active_WT	active_KO	fold	qvalue_0_05	fold_1_5	active	final_sig	final_sig_2
774	chr2:96917662-96917833::F3_2	chr2:96917662-96917833::F3_17	0.0382098752539004	-0.0379082058972863	-0.113914875513925	0.0244988052367628	0.185344924374104	0.107305170828398	0.15449146576906	0.114701455912287	-0.022278600230137	0.140460754220962	0.0109989014323678	0.0320051890736405	1	0	-0.162739354451099	1	0	1	0	0
775	chr12:48246020-48246191::F1_2	chr12:48246020-48246191::F1_17	-0.0433271908835733	-0.259106589566567	-0.149149670035813	-0.099544126146124	-0.539151495608392	-0.779470555712642	-1.0284043185507	-0.947218973980282	-0.137781894158019	-0.823561335963004	0.00412620659889031	0.0156587143110314	0	0	0.685779441804985	1	2	0	0	2
776	chr16:24680782-24680953::F1_2	chr16:24680782-24680953::F1_17	-0.291252413070296	-0.234429046557087	-0.176992722545307	-0.227662761077003	-0.158712019346803	-0.12034564162861	-0.065285258860342	-0.108296152343667	-0.232584235812423	-0.113159768044856	0.00816201815563106	0.0257620948266422	0	0	-0.119424467767567	1	0	0	0	0
777	chr15:96666450-96666621::F3_2	chr15:96666450-96666621::F3_17	-0.633425593552025	-0.738430665960171	-0.172048283356555	-0.468137670635064	-0.0421241288919822	0.00390663022000423	-0.273981667384502	-0.446846588100872	-0.503010553375954	-0.189761438539338	0.102899954718722	0.178086205922177	0	0	-0.313249114836616	0	0	0	0	0
778	chr5:123932632-123932803::F2_2	chr5:123932632-123932803::F2_17	0.0347188973500833	0.110281990452554	-0.0387006494336879	0.16036716841672	-0.200556623703576	0.0600457696576452	-0.0130540517268088	-0.122984263124197	0.0666668516964174	-0.0691372922242341	0.113247579538798	0.191517076332442	0	0	0.135804143920651	0	0	0	0	0
779	chr6:113846281-113846452::F1_2	chr6:113846281-113846452::F1_17	-0.588904138701842	-0.474378720508967	-0.503538509745321	-0.453225317213936	-0.119708200271544	-0.0520827976013465	-0.250705782711666	-0.640788168722894	-0.505011671542516	-0.265821237326863	0.165840406112733	0.258418729929243	0	0	-0.239190434215653	0	0	0	0	0
780	chr16:51046302-51046473::F1_2	chr16:51046302-51046473::F1_17	-0.0203299191870786	-0.155491833180697	-0.370397589723222	-0.134944748675839	-0.122527578276341	-0.235532120836339	-0.687592575075755	-0.331666685759908	-0.170291022691709	-0.344329739987086	0.276861709919436	0.381518047523631	0	0	0.174038717295377	0	0	0	0	0
781	chr15:30133334-30133505::F3_2	chr15:30133334-30133505::F3_17	-0.195595446011514	-0.119922336440283	-0.166048792063492	-0.00536373832354008	-0.308431843621725	-0.379084242300922	-0.301264037448102	-0.360297830797554	-0.121732578209707	-0.337269488542076	0.00830471747187646	0.0260790675361188	0	0	0.215536910332369	1	0	0	0	0
782	chr3:4872882-4873053::F1_2	chr3:4872882-4873053::F1_17	0.0359846243769241	-0.103751195827326	-0.156456299625438	-0.119054634060816	-0.220619522778391	0.464817860769157	-0.0111233607930457	0.0988501392965829	-0.085819376284164	0.0829812791235758	0.33012118424882	0.43586987275849	0	0	-0.16880065540774	0	0	0	0	0
783	chr2:145214261-145214432::F1_2	chr2:145214261-145214432::F1_17	-0.701161529807665	-0.664289181452604	-0.840140211399629	-0.459300712461399	0.228587228190576	-0.228549567029653	-0.245203547499892	-0.026226156757509	-0.666222908780324	-0.0678480107741195	0.00577831360503275	0.0200884139856868	0	0	-0.598374898006204	1	1	0	0	1
784	chr3:141549599-141549770::F3_2	chr3:141549599-141549770::F3_17	-4.75541686739513	-4.20381053635887	-4.1629054537305	-4.7381742445024	-0.221741654013616	-0.0382893533108816	-0.172486584333051	-0.0569132513606824	-4.46507677549673	-0.122357710754558	4.63794200733029e-05	0.000929597618220136	0	0	-4.34271906474217	1	1	0	0	1
785	chr2:47925801-47925972::F1_2	chr2:47925801-47925972::F1_17	-0.0108515390830598	-0.0217828137940761	-0.121135630367475	-0.141627910930189	0.230600937234993	0.279970254242724	0.165299640107948	0.261095237523218	-0.0738494735437	0.234241517277221	0.000459285794031466	0.00368490567696922	1	0	-0.308090990820921	1	0	1	0	0
786	chr7:94682329-94682500::F3_2	chr7:94682329-94682500::F3_17	-0.514526006658755	-0.462165724776468	-0.424585543739988	-0.353668529025497	-0.554843214188205	-0.608868490879832	-0.824144467875321	-0.556231289360205	-0.438736451050177	-0.636021865575891	0.0457236583722865	0.0952204618465621	0	0	0.197285414525714	0	0	0	0	0
787	chr11:85885320-85885491::F3_2	chr11:85885320-85885491::F3_17	-2.52741638147413	-2.03176378541554	-2.025656582345	-2.26819644561637	-0.315282598744998	-0.245301731897551	-0.371579930773951	-0.118484410145368	-2.21325829871276	-0.262662167890467	8.42458655436215e-05	0.00129925845971718	0	0	-1.95059613082229	1	1	0	0	1
788	chr2:145214376-145214547::F2_2	chr2:145214376-145214547::F2_17	0.190006205243006	-0.00275186959790756	0.0190984182914807	0.151140089871737	0.00665765665594399	-0.267845525958982	-0.14612782464035	0.0532927410169342	0.089373210952079	-0.0885057382316135	0.0962480313166095	0.1684643978152	0	1	0.177878949183693	0	0	1	0	0
789	chr15:96808175-96808346::F1_2	chr15:96808175-96808346::F1_17	0.893602511865489	0.844223988685721	0.839466146404803	0.752746513522509	-0.982675402123973	-1.00086760455045	-1.22367167357989	-0.805711728747673	0.832509790119631	-1.0032316022505	6.38855708583473e-05	0.0011224452196378	0	1	1.83574139237013	1	2	1	2	2
790	chr11:85885206-85885377::F2_2	chr11:85885206-85885377::F2_17	-0.759419170310817	-0.856481273000441	-0.82397858415981	-0.654656154903648	0.0304485373089947	-0.158351178390198	0.0377099100934516	-0.11730712054135	-0.773633795593679	-0.0518749628822754	4.24573632372655e-05	0.000906628002666531	0	0	-0.721758832711404	1	1	0	0	1
791	chr1:243368246-243368417::F1_2	chr1:243368246-243368417::F1_17	-0.027058923718208	-0.456561446562784	-0.55334885999334	-0.0864442497456048	0.120261074993001	0.113788006658645	-0.0641952007172044	0.17399162264244	-0.280853370004984	0.0859613758942204	0.0616651586764855	0.119457418343282	0	0	-0.366814745899204	0	0	0	0	0
792	chr9:137494462-137494633::F1_2	chr9:137494462-137494633::F1_17	-0.438036505757242	-0.760250114435876	-0.832352767846651	-0.642046832181172	-0.298305680430409	-0.427019265747321	-0.0728782245799745	-0.262009499142593	-0.668171555055235	-0.265053167475074	0.0123690683618366	0.0350194123125532	0	0	-0.403118387580161	1	0	0	0	0
793	chr4:74152717-74152888::F2_2	chr4:74152717-74152888::F2_17	-0.167068277730754	-0.151086938972516	-0.163514082791063	-0.106748322162988	-0.0494189688204211	-0.0121549461205578	-0.0648144017449142	-0.087743824609606	-0.14710440541433	-0.0535330353238748	0.00458619678598396	0.016907413383654	0	0	-0.0935713700904552	1	0	0	0	0
794	chr18:19791543-19791714::F1_2	chr18:19791543-19791714::F1_17	0.0137497939449389	-0.0582299378363978	0.103545701631276	0.240710691663569	-0.117774643360854	-0.39568304559905	-0.479993755810328	-0.026208577481341	0.0749440623508465	-0.254915005562893	0.0487110620545451	0.0997579551924878	0	1	0.329859067913739	0	0	1	0	0
795	chr9:11135936-11136107::F1_2	chr9:11135936-11136107::F1_17	0.266261231181235	0.177952322676439	0.472697468180099	0.342907790986812	-0.705633459432452	-0.488841097235852	-0.477756071761994	-0.397339681610817	0.314954703256146	-0.517392577510279	9.68405880379004e-05	0.00139289882069021	0	1	0.832347280766425	1	2	1	2	2
796	chr7:79941539-79941710::F2_2	chr7:79941539-79941710::F2_17	0.291804729886213	0.518488952255877	0.341064508535788	0.320135491169719	-0.299274427506382	-0.177357718126131	-0.145499045652362	-0.123330848415604	0.367873420461899	-0.18636550992512	0.000193892317416028	0.00214440268186013	0	1	0.554238930387019	1	0	1	0	0
797	chr3:111454325-111454496::F2_2	chr3:111454325-111454496::F2_17	0.384649606638488	0.639170446110881	0.565676169868521	0.809483980069269	-0.364727043063404	-0.372392985467441	-0.474820990989605	-0.116376825592454	0.59974505067179	-0.332079461278226	0.000224598413560722	0.00238883216875312	0	1	0.931824511950016	1	2	1	2	2
798	chr1:245748707-245748878::F2_2	chr1:245748707-245748878::F2_17	-0.404005486585184	-0.328826094158046	-0.13449741619559	-0.40481330451053	-0.670138773772607	-0.519369744555681	-0.655258769273311	-0.632784923166224	-0.318035575362338	-0.619388052691956	0.0104959669638356	0.0308162922174592	0	0	0.301352477329618	1	0	0	0	0
799	chr20:49039900-49040071::F3_2	chr20:49039900-49040071::F3_17	-0.449022588607395	-0.589399588912745	-0.19620462881415	-0.574856026018077	0.734472732188461	0.687167253843866	0.698629404393406	0.766994815347388	-0.452370708088092	0.72181605144328	0.000724585689199533	0.0050160844718651	1	0	-1.17418675953137	1	1	1	1	1
800	chr16:24681011-24681182::F3_2	chr16:24681011-24681182::F3_17	0.798944646059107	0.793139728909822	0.813806120681162	0.55506280272042	-0.718903692787259	-0.706163363599192	-0.137301499807857	-0.734124589113062	0.740238324592628	-0.574123286326843	0.00109156396939925	0.00648167182684988	0	1	1.31436161091947	1	2	1	2	2
801	chr6:1884568-1884739::F1_2	chr6:1884568-1884739::F1_17	-0.160291005816871	-0.0990892682460082	0.0169302223033796	-0.0959730816579761	-0.360711178024746	-0.388795671033441	-0.421357864725757	-0.453496697276835	-0.0846057833543689	-0.406090352765195	0.000853284677015022	0.00554086143483907	0	0	0.321484569410826	1	0	0	0	0
802	chr13:111864514-111864685::F1_2	chr13:111864514-111864685::F1_17	-0.233338196538171	-0.300245556950379	-0.116021613292012	-0.229542250722732	-0.728317085263641	-0.0861931991884782	-0.562020703378232	-0.586491050700252	-0.219786904375823	-0.490755509632651	0.146174839174605	0.23374501932529	0	0	0.270968605256828	0	0	0	0	0
803	chr18:10040775-10040946::F2_2	chr18:10040775-10040946::F2_17	0.36630820381294	0.267548803425592	0.32165642054403	0.339320937033177	-0.317770850312797	0.193210473066235	0.204118998978219	-0.0128992141887455	0.323708591203935	0.0166648518857279	0.084771374038171	0.152659963885801	0	1	0.307043739318207	0	0	1	0	0
804	chr3:133207990-133208161::F3_2	chr3:133207990-133208161::F3_17	-1.0210508849776	-1.13845634225827	-0.586714276969587	-0.952807445199402	-0.600995263700821	-0.0751152980370196	-0.808370050788325	-0.120518075617513	-0.924757237351215	-0.40124967203592	0.0581293458032324	0.114242169167981	0	0	-0.523507565315295	0	0	0	0	0
805	chr2:84620808-84620979::F3_2	chr2:84620808-84620979::F3_17	-0.0835559347123773	0.0128182956697937	0.196810538225471	-0.0732951887373867	0.179645083798446	-0.126585858357949	-0.040746838537861	0.019474448583596	0.0131944276113752	0.007946708871558	0.956164573472727	0.96943493643546	0	0	0.0052477187398172	0	0	0	0	0
806	chr20:1396807-1396978::F3_2	chr20:1396807-1396978::F3_17	-0.519697676295532	-0.52192754858909	-0.834510826777654	-0.498792891703191	0.383935461044853	0.125439875014457	0.227017783440538	0.259806940391708	-0.593732235841367	0.249050014972889	0.000264491457019789	0.00262224387388191	1	0	-0.842782250814256	1	1	1	1	1
807	chr6:1641711-1641882::F2_2	chr6:1641711-1641882::F2_17	0.1643308616842	0.156705126264298	0.161336444029503	0.0288605997248756	-0.300886298560398	-0.225896366899606	-0.242912870498142	-0.0986541319052797	0.127808257925719	-0.217087416965856	0.000870721946123835	0.00560817661818971	0	1	0.344895674891575	1	0	1	0	0
808	chr4:148231525-148231696::F2_2	chr4:148231525-148231696::F2_17	-1.13173364979018	-1.31949786667885	-1.47804494911434	-1.42414661369563	-0.346309385576695	-0.582677393718388	-0.169920001160338	-0.512354081484712	-1.33835576981975	-0.402815215485033	0.000272219485055998	0.00267972088835266	0	0	-0.935540554334717	1	1	0	0	1
809	chr22:31998452-31998623::F3_2	chr22:31998452-31998623::F3_17	0.267632878916994	0.317152142367323	0.0482058302605191	0.139962430720175	0.235871717331068	0.120295926070815	0.336956760489323	-0.102185194516862	0.193238320566253	0.147734802343586	0.701847767324665	0.776072257356411	0	1	0.045503518222667	0	0	1	0	0
810	chr10:18571039-18571210::F1_2	chr10:18571039-18571210::F1_17	-0.840136952841195	-0.989041477527051	-0.929938754149614	-0.532989859468499	0.0038763052229049	-0.127146300495312	-0.0303144879144384	-0.0627447601049666	-0.82302676099659	-0.054082310822953	0.00323601387778391	0.0131621604757921	0	0	-0.768944450173637	1	1	0	0	1
811	chr4:32027676-32027847::F1_2	chr4:32027676-32027847::F1_17	0.34589173516057	0.0360551445934921	0.248828494786768	0.0218682962067948	0.0492023953295877	0.0666959085752684	-0.0470456879460325	-0.246146713863697	0.163160917686906	-0.0443235244762183	0.102387199052812	0.177420015337457	0	1	0.207484442163124	0	0	1	0	0
812	chr6:53902232-53902403::F1_2	chr6:53902232-53902403::F1_17	-0.795743869992555	-0.786019706327574	-0.727570078534815	-0.569771021836299	0.0749609348674604	0.1296875304271	0.207311869860093	0.274664487405938	-0.719776169172811	0.171656205640148	1.54670767436092e-05	0.000568696755500121	1	0	-0.891432374812959	1	1	1	1	1
813	chr15:96666336-96666507::F2_2	chr15:96666336-96666507::F2_17	-0.23681703159956	0.196365617163641	-0.142986693421472	-0.416036876698088	-0.157517051823785	0.00526025656348699	-0.142329809736613	-0.182319869524595	-0.14986874613887	-0.119226618630377	0.833015995483855	0.877091751740255	0	0	-0.030642127508493	0	0	0	0	0
814	chr7:79917875-79918046::F2_2	chr7:79917875-79918046::F2_17	0.220209520607959	0.105432102722673	0.0877089863818666	0.137364532814723	-1.33447793058576	-1.14233979980661	-1.01058730531405	-1.18856281007617	0.137678785631805	-1.16899196144565	4.62892980846763e-05	0.000937949572869061	0	1	1.30667074707746	1	2	1	2	2
815	chr7:47106937-47107108::F2_2	chr7:47106937-47107108::F2_17	0.674908536251357	0.247328976327352	0.648456355677704	0.400732073852185	0.476977359369069	0.455216055197541	0.51318848280155	0.473086005432215	0.49285648552715	0.479616975700094	0.905864347647388	0.933610331935827	1	1	0.013239509827056	0	0	1	0	0
816	chr8:134806841-134807012::F1_2	chr8:134806841-134807012::F1_17	0.126322398261331	-0.0334747043614266	-0.156807698440083	-0.130819247043764	-0.217794873849892	-0.0362930160428316	-0.5802375490581	0.116480203573223	-0.0486948128959857	-0.1794613088444	0.467161061262381	0.573315254670367	0	0	0.130766495948414	0	0	0	0	0
817	chr22:31998223-31998394::F1_2	chr22:31998223-31998394::F1_17	-0.126140767377881	-0.181856990105546	-0.0642081068278059	-0.0732627186219753	-0.569221679530729	-0.380718442461739	-0.589065065249132	-0.48509998993431	-0.111367145733302	-0.506026294293977	0.000964454196236509	0.00592984462625149	0	0	0.394659148560675	1	0	0	0	0
818	chr12:51013234-51013405::F3_2	chr12:51013234-51013405::F3_17	0.0571787111207531	-0.258308513989557	-0.0197445359673232	-0.0562715719389595	-0.717906711373688	-0.313472941299731	-0.523597220356663	-0.51616417024343	-0.0692864776937717	-0.517785260818378	0.006143121252088	0.0209500056459414	0	0	0.448498783124606	1	0	0	0	0
819	chr5:123708144-123708315::F1_2	chr5:123708144-123708315::F1_17	-0.335364603992571	-0.555711188923523	-0.5723738037806	-0.576395619010234	-0.483244486251933	-0.79680611533229	-0.064360317713042	-0.00811728647115503	-0.509961303926732	-0.338132051442105	0.433269641241196	0.540564729926095	0	0	-0.171829252484627	0	0	0	0	0
820	chr2:5593851-5594022::F3_2	chr2:5593851-5594022::F3_17	1.11319053354364	0.859367970282909	0.721175986969961	0.853216739434309	-0.475434356439713	-0.504212971838678	-0.520063678696614	-0.611250183204562	0.886737807557705	-0.527740297544892	0.000128018459134935	0.00164527427110454	0	1	1.4144781051026	1	2	1	2	2
821	chr4:77723812-77723983::F2_2	chr4:77723812-77723983::F2_17	0.484478352276775	0.236448574856266	0.454890072205339	0.264016719012167	0.353788236330962	0.499846361398977	0.454383762631491	0.359310984402013	0.359958429587637	0.416832336190861	0.475042528327464	0.580038732631203	1	1	-0.056873906603224	0	0	1	0	0
822	chr1:74891878-74892049::F1_2	chr1:74891878-74892049::F1_17	0.0730346860472148	-0.189443971370963	-0.237709333834758	-0.208781315015483	-0.158738398165387	-0.162343912972788	-0.164399882516778	-0.250563468937654	-0.140724983543497	-0.184011415648152	0.599643049357701	0.686295240163668	0	0	0.043286432104655	0	0	0	0	0
823	chr4:122611861-122612032::F1_2	chr4:122611861-122612032::F1_17	0.089701168073488	-0.0312539414177794	0.296140564830476	0.290366615649098	-0.440874966514156	-0.0428284488490727	0.021070815841856	-0.201859631930065	0.161238601783821	-0.166123057862859	0.0482281432288856	0.0990979464125732	0	1	0.32736165964668	0	0	1	0	0
824	chr8:41676296-41676467::F2_2	chr8:41676296-41676467::F2_17	1.97234440695811	1.85467630917381	1.79236155930452	1.9630261260863	2.10179749484793	2.12075313571456	2.05550486182971	2.11740730117607	1.89560210038068	2.09886569839207	0.013747063249144	0.0378777643470211	1	1	-0.20326359801139	1	0	1	0	0
825	chr16:10695761-10695932::F2_2	chr16:10695761-10695932::F2_17	0.535942062758312	0.519524641870815	0.554602645967335	0.42384650341128	-0.0730821649103177	0.11642873963565	0.323760052744535	0.281795424220951	0.508478963501936	0.162225512922705	0.0259050524547432	0.0616216157792349	1	1	0.346253450579231	0	0	1	0	0
826	chr6:1641596-1641767::F1_2	chr6:1641596-1641767::F1_17	-1.2198990790935	-0.852049776480429	-1.1658436964846	-1.06441328692737	-0.152774176155516	-0.0989894287028658	-0.381213787020286	-0.315305706864786	-1.07555145974647	-0.237070774685863	0.000247638124899187	0.00254138053500977	0	0	-0.838480685060607	1	1	0	0	1
827	chr4:53792045-53792216::F3_2	chr4:53792045-53792216::F3_17	-0.955354156796507	-0.967972749766018	-0.74848024490315	-0.749714913325796	-0.351321779584989	-0.286407620002707	0.173422978712686	-0.198137137429826	-0.855380516197868	-0.165610889576209	0.00457062103044931	0.0168836247245872	0	0	-0.689769626621659	1	1	0	0	1
828	chr2:30503644-30503815::F2_2	chr2:30503644-30503815::F2_17	0.0206188651611694	-0.210250118084634	-0.452785223001196	-0.121697741734885	-0.424913982742552	-0.360593744827261	-0.368822693894386	0.11038873656931	-0.191028554414886	-0.260985421223722	0.676814964980501	0.754099274648152	0	0	0.069956866808836	0	0	0	0	0
829	chr13:82576764-82576935::F1_2	chr13:82576764-82576935::F1_17	-0.227016165514841	-0.0345263031670021	0.107310387616056	-0.356781551706846	-0.186383635288257	-0.147605924963616	0.465116450035031	-0.0258351378131189	-0.127753408193158	0.0263229379925098	0.433536176034394	0.540775746875524	0	0	-0.154076346185668	0	0	0	0	0
