KO	fold	active	final_sig
chr7:79941653-79941824::F3_6	-0.399583578	0	0
chr8:141948347-141948518::F3_6	-0.108780825	0	0
chr15:96666221-96666392::F1_6	0.061930689	0	0
chr1:147221306-147221477::F3_6	0.216622373	0	0
chr9:11136165-11136336::F3_6	-0.231340934	1	0
chr4:90629925-90630096::F1_6	-0.309038678	1	0
chr12:48246135-48246306::F2_6	0.90303214	1	2
chr3:4872997-4873168::F2_6	-0.452888292	1	0
chr7:93871004-93871175::F3_6	-0.251428331	0	0
chr20:49157522-49157693::F2_6	-1.193079808	1	1
chr11:20009212-20009383::F3_6	-0.358025123	1	0
chr3:34053809-34053980::F3_6	0.446404832	0	0
chr20:57024866-57025037::F2_6	-0.92338959	0	0
chr4:186070725-186070896::F3_6	0.345987899	0	0
chr1:19734286-19734457::F2_6	-0.151320757	0	0
chr2:96917433-96917604::F1_6	0.622422016	0	0
chr12:124515222-124515393::F2_6	0.300416664	0	0
chr14:33030670-33030841::F1_6	-0.149792676	0	0
chr2:8749701-8749872::F2_6	-0.006341888	1	0
chr9:78980065-78980236::F2_6	-0.471026902	1	0
chr1:245748821-245748992::F3_6	-0.616523214	0	0
chr7:79917760-79917931::F1_6	0.593926027	0	0
chr12:124515107-124515278::F1_6	1.036210173	0	0
chr18:25658770-25658941::F1_6	0.90765349	0	0
chr15:30133105-30133276::F1_6	-0.242608988	0	0
chr4:148344460-148344631::F2_6	0.057156815	1	0
chr15:96808290-96808461::F2_6	0.348197006	1	0
chr4:38062479-38062650::F2_6	-1.832487208	1	1
chr10:35047541-35047712::F3_6	-0.236166857	0	0
chr1:120557270-120557441::F2_6	-0.362589411	0	0
chr3:82149736-82149907::F3_6	0.178356354	1	0
chr20:49039671-49039842::F1_6	-0.45669956	0	0
chr4:77723926-77724097::F3_6	0.066702363	0	0
chr8:30032438-30032609::F3_6	-0.063257256	0	0
chr2:96917662-96917833::F3_6	-0.431326088	1	0
chr12:48246020-48246191::F1_6	0.623007028	0	0
chr16:24680782-24680953::F1_6	0.327566089	1	0
chr15:96666450-96666621::F3_6	-0.390674858	0	0
chr5:123932632-123932803::F2_6	1.077293299	1	2
chr6:113846281-113846452::F1_6	-0.641955566	0	0
chr16:51046302-51046473::F1_6	0.112642343	0	0
chr15:30133334-30133505::F3_6	0.119024515	0	0
chr3:4872882-4873053::F1_6	-0.606296535	0	0
chr2:145214261-145214432::F1_6	-0.219180577	0	0
chr3:141549599-141549770::F3_6	-0.358888611	0	0
chr2:47925801-47925972::F1_6	-1.950766945	1	1
chr7:94682329-94682500::F3_6	0.463985517	0	0
chr11:85885320-85885491::F3_6	0.136575227	0	0
chr2:145214376-145214547::F2_6	0.153040322	0	0
chr15:96808175-96808346::F1_6	0.764900022	0	0
chr11:85885206-85885377::F2_6	-0.163112203	0	0
chr1:243368246-243368417::F1_6	-0.29067895	0	0
chr9:137494462-137494633::F1_6	-0.590248594	0	0
chr4:74152717-74152888::F2_6	-0.028216455	0	0
chr18:19791543-19791714::F1_6	0.360583695	1	0
chr9:11135936-11136107::F1_6	-0.125257594	0	0
chr7:79941539-79941710::F2_6	-0.298146118	0	0
chr3:111454325-111454496::F2_6	0.83196298	1	2
chr1:245748707-245748878::F2_6	0.288606694	0	0
chr20:49039900-49040071::F3_6	-1.561757586	1	1
chr16:24681011-24681182::F3_6	0.36905236	0	0
chr6:1884568-1884739::F1_6	-0.330738663	0	0
chr13:111864514-111864685::F1_6	0.54065969	1	0
chr18:10040775-10040946::F2_6	0.182064648	1	0
chr3:133207990-133208161::F3_6	0.448024977	0	0
chr2:84620808-84620979::F3_6	-0.138833529	0	0
chr20:1396807-1396978::F3_6	-0.675318519	1	1
chr6:1641711-1641882::F2_6	-0.192850162	0	0
chr4:148231525-148231696::F2_6	0.583581701	1	2
chr22:31998452-31998623::F3_6	-1.018525422	0	0
chr10:18571039-18571210::F1_6	-0.205478704	0	0
chr4:32027676-32027847::F1_6	0.207419797	1	0
chr6:53902232-53902403::F1_6	-0.224190805	1	0
chr15:96666336-96666507::F2_6	-0.053559373	0	0
chr7:79917875-79918046::F2_6	1.00443793	0	0
chr7:47106937-47107108::F2_6	-0.689023752	1	1
chr8:134806841-134807012::F1_6	-0.239487977	0	0
chr22:31998223-31998394::F1_6	0.316017971	0	0
chr12:51013234-51013405::F3_6	0.397613808	0	0
chr5:123708144-123708315::F1_6	-0.246117485	0	0
chr2:5593851-5594022::F3_6	0.772049698	1	2
chr4:77723812-77723983::F2_6	-0.628185539	1	1
chr1:74891878-74892049::F1_6	-0.235187941	0	0
chr4:122611861-122612032::F1_6	-0.548444918	0	0
chr8:41676296-41676467::F2_6	-0.475015494	1	0
chr16:10695761-10695932::F2_6	0.382650338	1	0
chr6:1641596-1641767::F1_6	-0.11975681	0	0
chr4:53792045-53792216::F3_6	0.090870979	0	0
chr2:30503644-30503815::F2_6	-0.049332679	0	0
chr13:82576764-82576935::F1_6	-2.216611761	0	0
chr3:133207876-133208047::F2_6	-0.052750344	1	0
chr1:243368475-243368646::F3_6	0.014981497	0	0
chr11:85885091-85885262::F1_6	-0.104868914	0	0
chr2:131834375-131834546::F1_6	0.199235709	0	0
chr2:84620579-84620750::F1_6	0.166897051	1	0
chr1:147206756-147206927::F3_6	-0.304567243	1	0
chr1:147206642-147206813::F2_6	0.039427886	0	0
chr4:79390168-79390339::F3_6	0.172352874	1	0
chr7:68802044-68802215::F1_6	-0.219357418	1	0
chr3:69841112-69841283::F2_6	-0.054066795	0	0
chr7:47106822-47106993::F1_6	-0.292307465	0	0
chr4:23949589-23949760::F2_6	0.219408423	1	0
chr11:77801561-77801732::F1_6	0.373525049	0	0
chr6:91463544-91463715::F1_6	0.326891082	0	0
chr4:79389939-79390110::F1_6	-0.029094333	0	0
chr4:186070496-186070667::F1_6	-0.414981132	0	0
chr22:31998338-31998509::F2_6	0.302817196	1	0
chr15:99232807-99232978::F1_6	0.276119742	0	0
chr2:47926030-47926201::F3_6	-0.385696782	0	0
chr11:16955358-16955529::F1_6	-0.040512347	1	0
chr8:134806956-134807127::F2_6	0.52877057	0	0
chr7:93870775-93870946::F1_6	-0.543456335	0	0
chr1:147221077-147221248::F1_6	0.009393643	0	0
chr7:94682215-94682386::F2_6	-0.009361755	0	0
chr10:3542670-3542841::F2_6	-0.813366808	1	1
chr3:4873111-4873282::F3_6	-0.151842907	0	0
chr6:113846510-113846681::F3_6	0.083468069	0	0
chr7:47521840-47522011::F2_6	-0.050989195	1	0
chr1:147206527-147206698::F1_6	0.017725546	1	0
chr6:118857661-118857832::F1_6	0.400076325	0	0
chr10:35047427-35047598::F2_6	0.268528522	0	0
chr4:24009824-24009995::F3_6	-0.063888415	0	0
chr14:33030785-33030956::F2_6	-0.668490375	1	1
chr1:243368361-243368532::F2_6	0.273449666	0	0
chr3:133207761-133207932::F1_6	0.756917469	0	0
chr11:13628447-13628618::F3_6	0.799548695	1	2
chr2:8749586-8749757::F1_6	1.072617096	1	2
chr4:32027905-32028076::F3_6	0.583213442	0	0
chr20:49530503-49530674::F1_6	-0.73439081	0	0
chr6:113846396-113846567::F2_6	0.091017296	0	0
chr9:11136051-11136222::F2_6	0.069360028	0	0
chr8:141948233-141948404::F2_6	0.045002625	0	0
chr16:24680897-24681068::F2_6	-0.062480074	0	0
chr18:25501980-25502151::F1_6	-0.363523666	1	0
chr7:47107051-47107222::F3_6	-0.764637093	1	1
chr13:39443182-39443353::F3_6	-0.008194469	0	0
chr16:10695875-10696046::F3_6	-0.285527667	0	0
chr4:174412266-174412437::F1_6	0.069550837	1	0
chr1:101669574-101669745::F1_6	0.198164468	1	0
chr7:94682100-94682271::F1_6	-0.791843755	0	0
chr5:140367805-140367976::F3_6	-0.251425802	0	0
chr4:38062593-38062764::F3_6	0.562923707	1	0
chr13:82576993-82577164::F3_6	-0.0001875	1	0
chr7:133381105-133381276::F3_6	-0.131446412	0	0
chr10:4111788-4111959::F2_6	-0.37284473	1	0
chr7:133380876-133381047::F1_6	0.569110775	1	0
chr6:1884683-1884854::F2_6	-0.223001945	1	0
chr1:147221192-147221363::F2_6	-0.180631102	0	0
chr13:39332360-39332531::F1_6	-1.21096096	0	0
chr5:140367691-140367862::F2_6	0.431328949	1	0
chr13:39443068-39443239::F2_6	0.041287979	0	0
chr4:23949474-23949645::F1_6	-0.191775851	1	0
chr4:174412381-174412552::F2_6	-0.152383694	0	0
chr11:20009098-20009269::F2_6	-0.474601363	1	0
chr9:71888266-71888437::F3_6	-0.169177149	1	0
chr3:82149622-82149793::F2_6	0.046747188	1	0
chr21:40298131-40298302::F3_6	0.099483943	0	0
chr14:33062574-33062745::F2_6	0.035427244	0	0
chr15:30133220-30133391::F2_6	-0.371775033	1	0
chr16:10695646-10695817::F1_6	1.298102303	0	0
chr14:45535282-45535453::F3_6	-0.75174845	0	0
chr7:46552396-46552567::F1_6	0.317508813	0	0
chr13:39442953-39443124::F1_6	0.120116912	1	0
chr15:99232922-99233093::F2_6	-0.152545592	0	0
chr21:39008976-39009147::F3_6	-0.198623435	0	0
chr8:41676410-41676581::F3_6	0.003201676	1	0
chr20:1396578-1396749::F1_6	1.918184961	0	0
chr9:137494691-137494862::F3_6	0.251058699	1	0
chr11:20008983-20009154::F1_6	-0.487885917	0	0
chr22:28309221-28309392::F2_6	-0.509014239	1	0
chr11:16955473-16955644::F2_6	-0.05912686	0	0
chr9:78980179-78980350::F3_6	0.835739229	1	2
chr18:10040660-10040831::F1_6	-1.294625761	1	1
chr5:38695727-38695898::F2_6	-0.370551559	1	0
chr9:137494577-137494748::F2_6	-0.348925224	1	0
chr12:46849640-46849811::F2_6	-0.301410586	0	0
chr6:91463773-91463944::F3_6	-0.105762837	0	0
chr10:3542784-3542955::F3_6	-1.142524962	0	0
chr11:13628218-13628389::F1_6	-0.015513414	0	0
chr21:40298017-40298188::F2_6	-0.117789928	0	0
chr4:24009710-24009881::F2_6	-0.109731434	1	0
chr16:89545267-89545438::F2_6	0.901238596	1	2
chr14:33062459-33062630::F1_6	0.253385885	0	0
chr2:72070680-72070851::F3_6	-0.187161749	1	0
chr6:6972815-6972986::F2_6	-0.304435491	0	0
chr4:77587008-77587179::F2_6	-0.108605169	0	0
chr9:71888152-71888323::F2_6	-0.263857593	1	0
chr2:5593622-5593793::F1_6	0.020815439	0	0
chr2:72070566-72070737::F2_6	-0.506572236	1	0
chr12:51013120-51013291::F2_6	-0.319891502	1	0
chr18:22819941-22820112::F3_6	-0.345223929	0	0
chr6:21459879-21460050::F1_6	0.183394861	1	0
chr10:18571268-18571439::F3_6	-0.382397906	0	0
chr4:77723697-77723868::F1_6	0.151999279	0	0
chr2:30503758-30503929::F3_6	0.108145793	0	0
chr6:113673397-113673568::F1_6	-0.98274252	1	1
chr4:53791931-53792102::F2_6	0.136613992	1	0
chr10:18571154-18571325::F2_6	0.430015979	1	0
chr4:90630040-90630211::F2_6	-0.063479668	0	0
chr14:45535053-45535224::F1_6	0.055496871	0	0
chr13:39332589-39332760::F3_6	0.194626953	0	0
chr4:148344345-148344516::F1_6	0.398747502	0	0
chr4:90630154-90630325::F3_6	-0.125547619	0	0
chr14:59536364-59536535::F2_6	0.130243747	0	0
chr5:123932746-123932917::F3_6	-0.603866801	1	1
chr10:85437800-85437971::F3_6	0.471391686	0	0
chr4:24009595-24009766::F1_6	0.240576625	0	0
chr9:12972950-12973121::F1_6	-0.091765944	0	0
chr6:6972929-6973100::F3_6	-1.882004026	1	1
chr9:101837818-101837989::F3_6	-0.245998284	0	0
chr2:131834490-131834661::F2_6	0.005960927	0	0
chr4:53791816-53791987::F1_6	0.078688726	0	0
chr15:99233036-99233207::F3_6	0.324693784	0	0
chr12:46849525-46849696::F1_6	-0.052004593	0	0
chr3:69841226-69841397::F3_6	-0.382593123	0	0
chr1:120557384-120557555::F3_6	0.265765669	0	0
chr6:113673512-113673683::F2_6	-0.637954353	0	0
chr6:91463659-91463830::F2_6	-0.204067441	0	0
chr18:19791658-19791829::F2_6	-0.656475649	0	0
chr3:69840997-69841168::F1_6	2.30397182	1	2
chr6:39745261-39745432::F3_6	0.162918758	0	0
chr7:47521954-47522125::F3_6	0.044159009	0	0
chr9:71888037-71888208::F1_6	0.414763385	1	0
chr4:17273871-17274042::F2_6	0.688305389	1	2
chr7:46552625-46552796::F3_6	0.054623832	1	0
chr1:101669689-101669860::F2_6	0.262489578	1	0
chr2:131834604-131834775::F3_6	-0.697834852	1	1
chr2:5593737-5593908::F2_6	-0.056576736	0	0
chr4:38062364-38062535::F1_6	0.376783387	0	0
chr18:22819712-22819883::F1_6	0.100330031	0	0
chr10:85437571-85437742::F1_6	-0.166143008	0	0
chr5:38695841-38696012::F3_6	-0.909644783	1	1
chr1:41616880-41617051::F3_6	1.204323965	0	0
chr20:49157407-49157578::F1_6	-0.479528889	0	0
chr21:39008747-39008918::F1_6	0.810554829	0	0
chr1:19734400-19734571::F3_6	-0.236344695	0	0
chr11:16955587-16955758::F3_6	-0.080680053	1	0
chr1:245748592-245748763::F1_6	-0.068193001	0	0
chr13:111864629-111864800::F2_7	0.112915063	0	0
chr6:113673626-113673797::F3_7	-0.272299485	0	0
chr4:74152831-74153002::F3_7	0.11823593	0	0
chr12:33136295-33136466::F1_7	-0.159541985	0	0
chr7:69942307-69942478::F3_7	-0.092229592	0	0
chr1:74892107-74892278::F3_7	0.07650764	1	0
chr7:79941424-79941595::F1_7	-0.5182494	0	0
chr4:148231639-148231810::F3_7	0.252008817	1	0
chr11:77801790-77801961::F3_7	0.276363959	1	0
chr10:85437686-85437857::F2_7	-0.02585541	0	0
chr20:49157636-49157807::F3_7	-1.188739984	1	1
chr1:41616766-41616937::F2_7	-0.744924017	1	1
chr2:238027612-238027783::F3_7	0.268764933	0	0
chr14:33030899-33031070::F3_7	0.827666809	0	0
chr1:101669803-101669974::F3_7	0.127564379	1	0
chr5:123932517-123932688::F1_7	0.177695528	0	0
chr10:4111902-4112073::F3_7	-0.31496056	1	0
chr18:25502209-25502380::F3_7	-0.200847484	0	0
chr3:34053580-34053751::F1_7	-0.280920628	0	0
chr6:1641825-1641996::F3_7	0.197794523	1	0
chr22:28309106-28309277::F1_7	-0.40779985	1	0
chr12:48246249-48246420::F3_7	-0.060163819	0	0
chr18:25658885-25659056::F2_7	-0.468542417	0	0
chr4:122612090-122612261::F3_7	0.02976627	0	0
chr1:74891993-74892164::F2_7	0.498397426	1	0
chr20:49530618-49530789::F2_7	-0.037815407	0	0
chr20:57024980-57025151::F3_7	0.304778194	1	0
chr3:82149507-82149678::F1_7	0.604789839	1	2
chr11:77801676-77801847::F2_7	0.052681422	0	0
chr9:12973065-12973236::F2_7	0.528789916	0	0
chr8:134807070-134807241::F3_7	-1.124115251	1	1
chr6:53902347-53902518::F2_7	0.582741533	0	0
chr6:39745147-39745318::F2_7	0.518251662	0	0
chr4:186070611-186070782::F2_7	0.006565389	0	0
chr3:34053695-34053866::F2_7	-0.444872677	0	0
chr5:38695612-38695783::F1_7	0.415025092	0	0
chr2:96917548-96917719::F2_7	-0.442377176	1	0
chr16:89545152-89545323::F1_7	-0.219197552	0	0
chr9:101837704-101837875::F2_7	0.009768019	1	0
chr1:41616651-41616822::F1_7	-0.23352891	0	0
chr10:3542555-3542726::F1_7	-0.42092157	1	0
chr14:33062688-33062859::F3_7	-0.098469443	0	0
chr11:13628333-13628504::F2_7	1.57138821	0	0
chr2:145214490-145214661::F3_7	0.013913723	0	0
chr4:17273756-17273927::F1_7	0.398326772	0	0
chr1:6732815-6732986::F3_7	-0.672425757	1	1
chr4:74152602-74152773::F1_7	0.104368313	0	0
chr3:135789804-135789975::F1_7	0.908524604	0	0
chr6:39745032-39745203::F1_7	0.103942235	0	0
chr16:51046417-51046588::F2_7	-0.066610655	0	0
chr14:45535168-45535339::F2_7	-0.774484297	1	1
chr12:46849754-46849925::F3_7	-0.179965789	0	0
chr3:141549370-141549541::F1_7	-0.28346919	1	0
chr22:28309335-28309506::F3_7	-0.021205609	0	0
chr8:30032324-30032495::F2_7	0.330080327	1	0
chr3:141549485-141549656::F2_7	0.046474701	0	0
chr4:148344574-148344745::F3_7	0.629351918	0	0
chr6:21460108-21460279::F3_7	-0.136800575	0	0
chr2:84620694-84620865::F2_7	-0.809928608	1	1
chr2:72070451-72070622::F1_7	-0.01802805	0	0
chr7:47521725-47521896::F1_7	0.71078533	1	2
chr9:101837589-101837760::F1_7	-0.303717823	0	0
chr3:111454439-111454610::F3_7	0.010997394	1	0
chr2:8749815-8749986::F3_7	-0.014980679	1	0
chr7:68802273-68802444::F3_7	0.451811712	0	0
chr6:6972700-6972871::F1_7	0.2766577	0	0
chr20:57024751-57024922::F1_7	0.486976778	0	0
chr21:39008862-39009033::F2_7	-0.693932767	1	1
chr10:4111673-4111844::F1_7	-0.236379608	0	0
chr2:47925916-47926087::F2_7	-0.26221279	1	0
chr10:35047312-35047483::F1_7	0.121112427	0	0
chr2:30503529-30503700::F1_7	-0.336271076	0	0
chr15:96808404-96808575::F3_7	-0.184610748	1	0
chr4:148231410-148231581::F1_7	0.122506266	0	0
chr3:135789919-135790090::F2_7	-0.310135943	1	0
chr6:1884797-1884968::F3_7	0.68347486	0	0
chr7:93870890-93871061::F2_7	0.601239643	1	2
chr7:68802159-68802330::F2_7	-0.28759366	1	0
chr14:59536478-59536649::F3_7	-0.084166896	0	0
chr20:49039786-49039957::F2_7	0.488796502	0	0
chr7:133380991-133381162::F2_7	-0.422843168	0	0
chr12:124515336-124515507::F3_7	-0.260370614	0	0
chr21:40297902-40298073::F1_7	0.153270506	1	0
chr9:78979950-78980121::F1_7	-0.349988994	0	0
chr12:33136410-33136581::F2_7	0.614493959	1	2
chr4:32027791-32027962::F2_7	1.015378188	0	0
chr8:30032209-30032380::F1_7	0.031715544	1	0
chr4:77586893-77587064::F1_7	-0.158951729	1	0
chr12:33136524-33136695::F3_7	0.037518199	0	0
chr7:79941653-79941824::F3_7	-0.116683586	0	0
chr8:141948347-141948518::F3_7	0.015286214	0	0
chr15:96666221-96666392::F1_7	0.233520001	0	0
chr1:147221306-147221477::F3_7	-0.064860415	0	0
chr9:11136165-11136336::F3_7	-0.099846468	1	0
chr4:90629925-90630096::F1_7	-0.393494857	1	0
chr12:48246135-48246306::F2_7	-0.135235637	0	0
chr3:4872997-4873168::F2_7	-0.226339759	1	0
chr7:93871004-93871175::F3_7	0.347400418	1	0
chr20:49157522-49157693::F2_7	0.075969304	1	0
chr11:20009212-20009383::F3_7	-0.316748942	1	0
chr18:25658999-25659170::F3_7	0.708276704	1	0
chr3:34053809-34053980::F3_7	1.150869424	1	2
chr20:57024866-57025037::F2_7	-0.143613939	0	0
chr4:186070725-186070896::F3_7	0.891088617	0	0
chr1:19734286-19734457::F2_7	-0.435001822	0	0
chr2:96917433-96917604::F1_7	0.461645712	0	0
chr12:124515222-124515393::F2_7	0.453592096	1	0
chr14:33030670-33030841::F1_7	-0.166200401	0	0
chr9:78980065-78980236::F2_7	0.306130739	1	0
chr1:245748821-245748992::F3_7	-0.126748157	0	0
chr7:79917760-79917931::F1_7	0.461238835	0	0
chr12:124515107-124515278::F1_7	1.092838277	0	0
chr18:25658770-25658941::F1_7	1.234047143	0	0
chr15:30133105-30133276::F1_7	-0.016417053	0	0
chr4:148344460-148344631::F2_7	-0.25078231	0	0
chr15:96808290-96808461::F2_7	0.453628687	1	0
chr4:38062479-38062650::F2_7	-0.501521872	1	0
chr10:35047541-35047712::F3_7	-0.072617519	0	0
chr1:120557270-120557441::F2_7	-1.01618681	0	0
chr20:49039671-49039842::F1_7	-1.189854715	0	0
chr4:77723926-77724097::F3_7	0.124330142	1	0
chr8:30032438-30032609::F3_7	-0.289719516	0	0
chr2:96917662-96917833::F3_7	-0.356030694	1	0
chr12:48246020-48246191::F1_7	0.439651405	0	0
chr16:24680782-24680953::F1_7	-0.014285307	0	0
chr15:96666450-96666621::F3_7	-0.128297817	0	0
chr5:123932632-123932803::F2_7	0.119700642	0	0
chr6:113846281-113846452::F1_7	-0.452898758	0	0
chr16:51046302-51046473::F1_7	-0.12911325	0	0
chr15:30133334-30133505::F3_7	0.212332	0	0
chr3:4872882-4873053::F1_7	-0.792841449	0	0
chr2:145214261-145214432::F1_7	0.001462897	0	0
chr3:141549599-141549770::F3_7	0.190851841	0	0
chr2:47925801-47925972::F1_7	-0.328350863	1	0
chr7:94682329-94682500::F3_7	0.395291528	0	0
chr11:85885320-85885491::F3_7	-0.148738538	0	0
chr2:145214376-145214547::F2_7	0.060296377	0	0
chr15:96808175-96808346::F1_7	0.801049471	0	0
chr11:85885206-85885377::F2_7	-0.039307566	0	0
chr1:243368246-243368417::F1_7	-0.526086778	0	0
chr9:137494462-137494633::F1_7	0.286243344	0	0
chr4:74152717-74152888::F2_7	-0.963146795	0	0
chr18:19791543-19791714::F1_7	0.000588981	0	0
chr9:11135936-11136107::F1_7	0.41158896	0	0
chr7:79941539-79941710::F2_7	0.1154665	0	0
chr3:111454325-111454496::F2_7	1.040624362	1	2
chr1:245748707-245748878::F2_7	0.953960508	1	2
chr20:49039900-49040071::F3_7	-0.953001622	1	1
chr16:24681011-24681182::F3_7	0.451268725	0	0
chr6:1884568-1884739::F1_7	0.721863697	1	2
chr13:111864514-111864685::F1_7	0.316993883	0	0
chr18:10040775-10040946::F2_7	-0.093715381	0	0
chr3:133207990-133208161::F3_7	0.163119135	0	0
chr2:84620808-84620979::F3_7	0.04198064	0	0
chr20:1396807-1396978::F3_7	-0.134774225	1	0
chr6:1641711-1641882::F2_7	-0.002213373	0	0
chr4:148231525-148231696::F2_7	0.224062764	0	0
chr22:31998452-31998623::F3_7	0.011610579	1	0
chr10:18571039-18571210::F1_7	-0.22172116	0	0
chr4:32027676-32027847::F1_7	-0.551006689	0	0
chr6:53902232-53902403::F1_7	-0.30027701	1	0
chr15:96666336-96666507::F2_7	-0.929182502	0	0
chr7:79917875-79918046::F2_7	1.193073401	0	0
chr7:47106937-47107108::F2_7	-0.625890376	1	1
chr8:134806841-134807012::F1_7	0.029702617	0	0
chr22:31998223-31998394::F1_7	0.726334195	1	2
chr12:51013234-51013405::F3_7	0.53619651	0	0
chr5:123708144-123708315::F1_7	0.408743257	1	0
chr2:5593851-5594022::F3_7	0.385091923	0	0
chr4:77723812-77723983::F2_7	-1.178731724	1	1
chr1:74891878-74892049::F1_7	0.155423161	0	0
chr4:122611861-122612032::F1_7	0.145877739	0	0
chr8:41676296-41676467::F2_7	-1.606395421	1	1
chr16:10695761-10695932::F2_7	0.504279677	1	0
chr6:1641596-1641767::F1_7	0.201503697	0	0
chr4:53792045-53792216::F3_7	0.023018065	0	0
chr2:30503644-30503815::F2_7	0.277405225	0	0
chr13:82576764-82576935::F1_7	-1.208149114	0	0
chr3:133207876-133208047::F2_7	-0.071022143	1	0
chr1:243368475-243368646::F3_7	-0.362790502	0	0
chr11:85885091-85885262::F1_7	-0.481237688	0	0
chr2:131834375-131834546::F1_7	-0.122780332	0	0
chr2:84620579-84620750::F1_7	-0.115966185	0	0
chr1:147206756-147206927::F3_7	0.039740168	1	0
chr1:147206642-147206813::F2_7	0.136397309	0	0
chr4:79390168-79390339::F3_7	-0.049730287	1	0
chr7:68802044-68802215::F1_7	0.032571343	1	0
chr3:69841112-69841283::F2_7	0.125398836	0	0
chr7:47106822-47106993::F1_7	0.003726876	0	0
chr4:23949589-23949760::F2_7	-0.195375586	1	0
chr11:77801561-77801732::F1_7	0.302627567	0	0
chr6:91463544-91463715::F1_7	0.381438977	0	0
chr4:79389939-79390110::F1_7	0.090771399	0	0
chr4:186070496-186070667::F1_7	-0.033857256	0	0
chr15:99232807-99232978::F1_7	0.291559619	0	0
chr2:47926030-47926201::F3_7	-0.112096391	0	0
chr11:16955358-16955529::F1_7	-0.130574514	1	0
chr8:134806956-134807127::F2_7	0.566935037	0	0
chr7:93870775-93870946::F1_7	-0.075108108	0	0
chr1:147221077-147221248::F1_7	0.149390956	0	0
chr7:94682215-94682386::F2_7	0.466806848	1	0
chr10:3542670-3542841::F2_7	-1.532815203	1	1
chr3:4873111-4873282::F3_7	-0.159051905	0	0
chr6:113846510-113846681::F3_7	0.244011246	0	0
chr7:47521840-47522011::F2_7	0.557376481	1	0
chr1:147206527-147206698::F1_7	-0.250913126	0	0
chr6:118857661-118857832::F1_7	0.79750688	0	0
chr10:35047427-35047598::F2_7	0.060955437	0	0
chr4:24009824-24009995::F3_7	-0.236270904	0	0
chr14:33030785-33030956::F2_7	-0.604740561	1	1
