name	DNA1	DNA2	DNA3	DNA4	RNA1	RNA2	RNA3	RNA4	group	region_name	Coding
chr2:28928414-28928585::REF	121	86	106	117	153	117	88	149	REF	chr2:28928414-28928585	FALSE
chr2:28956856-28957027::REF	624	523	507	609	841	603	536	712	REF	chr2:28956856-28957027	FALSE
chr2:30238246-30238417::REF	132	109	124	125	90	70	57	91	REF	chr2:30238246-30238417	FALSE
chr2:31302753-31302924::REF	502	390	390	485	439	387	334	395	REF	chr2:31302753-31302924	FALSE
chr2:32952807-32952978::REF	383	348	336	352	378	337	261	297	REF	chr2:32952807-32952978	FALSE
chr2:32955828-32955999::REF	31	30	33	18	41	42	43	59	REF	chr2:32955828-32955999	FALSE
chr2:32976785-32976956::REF	474	350	379	414	346	374	288	377	REF	chr2:32976785-32976956	FALSE
chr2:32983553-32983724::REF	472	413	393	489	449	355	315	399	REF	chr2:32983553-32983724	FALSE
chr2:33018058-33018229::REF	120	101	93	99	122	79	114	94	REF	chr2:33018058-33018229	FALSE
chr2:33062383-33062554::REF	42	37	38	37	50	33	18	49	REF	chr2:33062383-33062554	FALSE
chr2:33115410-33115581::REF	63	43	42	64	30	23	10	29	REF	chr2:33115410-33115581	FALSE
chr2:33555230-33555401::REF	424	337	368	415	384	400	305	433	REF	chr2:33555230-33555401	TRUE
chr2:34918436-34918607::REF	69	77	79	85	104	79	59	64	REF	chr2:34918436-34918607	FALSE
chr2:3627163-3627334::REF	454	339	380	397	438	292	277	378	REF	chr2:3627163-3627334	FALSE
chr2:36417332-36417503::REF	69	61	62	53	96	75	68	122	REF	chr2:36417332-36417503	FALSE
chr2:36448659-36448830::REF	58	58	50	70	108	57	50	68	REF	chr2:36448659-36448830	FALSE
chr2:3652807-3652971::REF	629	541	553	588	684	561	477	630	REF	chr2:3652807-3652971	FALSE
chr2:37199245-37199416::REF	97	84	100	117	93	59	68	80	REF	chr2:37199245-37199416	FALSE
chr2:37344941-37345112::REF	1713	1461	1355	1639	854	718	615	685	REF	chr2:37344941-37345112	FALSE
chr2:37503444-37503615::REF	162	180	135	160	226	137	102	117	REF	chr2:37503444-37503615	FALSE
chr2:37769437-37769608::REF	37	25	39	46	68	78	32	40	REF	chr2:37769437-37769608	FALSE
chr2:38097513-38097684::REF	271	219	244	281	229	244	207	265	REF	chr2:38097513-38097684	FALSE
chr2:38145712-38145883::REF	163	169	153	172	216	145	159	148	REF	chr2:38145712-38145883	FALSE
chr2:38288574-38288745::REF	54	62	47	59	87	58	47	74	REF	chr2:38288574-38288745	FALSE
chr2:38369600-38369771::REF	38	36	30	42	25	54	45	54	REF	chr2:38369600-38369771	FALSE
chr2:38602040-38602211::REF	873	707	610	686	754	592	501	642	REF	chr2:38602040-38602211	FALSE
chr2:38758817-38758988::REF	128	101	103	128	148	96	97	129	REF	chr2:38758817-38758988	FALSE
chr2:38977094-38977265::REF	359	322	260	359	309	260	239	271	REF	chr2:38977094-38977265	FALSE
chr2:39112675-39112846::REF	132	103	124	121	179	141	148	140	REF	chr2:39112675-39112846	FALSE
chr2:39264634-39264805::REF	35	42	48	45	69	34	52	39	REF	chr2:39264634-39264805	FALSE
chr2:39275654-39275825::REF	43	35	38	65	52	44	30	45	REF	chr2:39275654-39275825	FALSE
chr2:39432193-39432364::REF	51	61	41	52	44	33	28	40	REF	chr2:39432193-39432364	FALSE
chr2:39467720-39467891::REF	153	106	105	133	146	91	71	109	REF	chr2:39467720-39467891	FALSE
chr2:39471436-39471607::REF	54	35	48	49	40	34	35	45	REF	chr2:39471436-39471607	FALSE
chr2:39662121-39662292::REF	47	40	39	45	40	31	24	48	REF	chr2:39662121-39662292	FALSE
chr2:39777365-39777536::REF	278	252	232	266	196	204	174	198	REF	chr2:39777365-39777536	FALSE
chr2:40373687-40373858::REF	298	250	272	293	497	402	357	439	REF	chr2:40373687-40373858	FALSE
chr2:40395135-40395306::REF	140	94	117	108	115	73	63	110	REF	chr2:40395135-40395306	FALSE
chr2:40398218-40398389::REF	138	129	135	131	140	160	136	150	REF	chr2:40398218-40398389	FALSE
chr2:40403243-40403414::REF	197	148	138	176	147	133	143	157	REF	chr2:40403243-40403414	FALSE
chr2:40404806-40404977::REF	218	172	180	222	257	178	141	187	REF	chr2:40404806-40404977	FALSE
chr2:40405108-40405279::REF	229	198	219	197	221	180	144	245	REF	chr2:40405108-40405279	FALSE
chr2:40410396-40410567::REF	45	34	34	37	73	35	64	54	REF	chr2:40410396-40410567	FALSE
chr2:40412875-40413046::REF	28	10	27	20	45	20	23	28	REF	chr2:40412875-40413046	FALSE
chr2:40455900-40456071::REF	107	85	105	105	214	240	241	309	REF	chr2:40455900-40456071	FALSE
chr2:40473766-40473937::REF	132	115	121	142	108	128	90	114	REF	chr2:40473766-40473937	FALSE
chr2:40478013-40478184::REF	229	210	190	245	368	286	265	312	REF	chr2:40478013-40478184	FALSE
chr2:40555827-40555998::REF	120	94	81	92	85	83	78	67	REF	chr2:40555827-40555998	FALSE
chr2:4128704-4128875::REF	183	154	150	195	175	145	121	177	REF	chr2:4128704-4128875	FALSE
chr2:41852382-41852553::REF	429	382	403	468	586	440	432	526	REF	chr2:41852382-41852553	FALSE
chr2:41929292-41929463::REF	426	385	355	440	338	295	263	341	REF	chr2:41929292-41929463	FALSE
chr2:42045875-42046046::REF	241	219	196	249	282	200	178	243	REF	chr2:42045875-42046046	FALSE
chr2:42046497-42046668::REF	251	242	201	254	368	249	255	299	REF	chr2:42046497-42046668	FALSE
chr2:42053484-42053655::REF	81	45	67	75	90	79	67	73	REF	chr2:42053484-42053655	FALSE
chr2:43041579-43041750::REF	1489	1317	1204	1490	1299	1090	1053	1413	REF	chr2:43041579-43041750	FALSE
chr2:43135582-43135753::REF	408	318	320	353	385	307	269	378	REF	chr2:43135582-43135753	FALSE
chr2:43138359-43138530::REF	185	188	164	195	275	184	189	252	REF	chr2:43138359-43138530	FALSE
chr2:43329262-43329433::REF	75	72	59	76	88	76	68	89	REF	chr2:43329262-43329433	FALSE
chr2:43345481-43345652::REF	312	260	269	295	421	270	323	379	REF	chr2:43345481-43345652	FALSE
chr2:43594796-43594967::REF	72	60	42	38	99	114	92	95	REF	chr2:43594796-43594967	FALSE
chr2:43788119-43788290::REF	85	67	68	78	96	85	41	81	REF	chr2:43788119-43788290	FALSE
chr2:43788477-43788648::REF	162	133	132	149	125	138	112	130	REF	chr2:43788477-43788648	FALSE
chr2:43796211-43796382::REF	115	89	103	105	124	89	84	125	REF	chr2:43796211-43796382	FALSE
chr2:44327274-44327445::REF	119	90	105	105	79	96	81	74	REF	chr2:44327274-44327445	FALSE
chr2:45669808-45669979::REF	694	592	602	665	834	727	646	856	REF	chr2:45669808-45669979	FALSE
chr2:45691106-45691277::REF	344	299	332	307	605	434	348	536	REF	chr2:45691106-45691277	FALSE
chr2:46329269-46329440::REF	109	101	101	102	90	82	71	113	REF	chr2:46329269-46329440	FALSE
chr2:46334266-46334437::REF	440	347	353	407	293	232	207	245	REF	chr2:46334266-46334437	FALSE
chr2:46529808-46529979::REF	480	447	412	441	509	373	361	440	REF	chr2:46529808-46529979	FALSE
chr2:46548764-46548935::REF	279	251	230	283	319	281	240	347	REF	chr2:46548764-46548935	FALSE
chr2:46548772-46548943::REF	419	355	342	366	496	367	306	432	REF	chr2:46548772-46548943	FALSE
chr2:46882226-46882397::REF	318	214	272	260	240	236	207	290	REF	chr2:46882226-46882397	FALSE
chr2:46981761-46981932::REF	312	256	282	334	395	297	224	321	REF	chr2:46981761-46981932	FALSE
chr2:47036103-47036274::REF	27	14	35	18	19	15	11	18	REF	chr2:47036103-47036274	FALSE
chr2:47410476-47410647::REF	298	269	246	292	91	69	73	88	REF	chr2:47410476-47410647	FALSE
chr2:47710345-47710516::REF	303	242	289	265	161	108	124	133	REF	chr2:47710345-47710516	FALSE
chr2:47905039-47905210::REF	873	784	790	870	991	650	646	862	REF	chr2:47905039-47905210	FALSE
chr2:49716403-49716574::REF	962	795	778	934	550	415	355	500	REF	chr2:49716403-49716574	FALSE
chr2:49832833-49833004::REF	63	35	40	48	64	42	42	64	REF	chr2:49832833-49833004	FALSE
chr2:50344503-50344674::REF	224	201	185	228	51	46	52	48	REF	chr2:50344503-50344674	FALSE
chr2:51997796-51997957::REF	552	508	467	511	533	465	427	486	REF	chr2:51997796-51997957	FALSE
chr2:52651368-52651539::REF	535	496	465	546	589	481	405	540	REF	chr2:52651368-52651539	FALSE
chr2:53045598-53045769::REF	158	117	133	169	171	116	159	164	REF	chr2:53045598-53045769	FALSE
chr2:53865336-53865507::REF	77	63	69	72	99	84	74	84	REF	chr2:53865336-53865507	FALSE
chr2:54511237-54511408::REF	173	153	105	150	199	198	145	253	REF	chr2:54511237-54511408	FALSE
chr2:54551774-54551945::REF	71	63	72	78	89	87	57	68	REF	chr2:54551774-54551945	FALSE
chr2:54635020-54635191::REF	335	293	274	311	363	256	296	340	REF	chr2:54635020-54635191	FALSE
chr2:54664195-54664366::REF	559	434	508	494	467	268	266	396	REF	chr2:54664195-54664366	FALSE
chr2:55108263-55108434::REF	377	363	332	402	495	361	448	514	REF	chr2:55108263-55108434	FALSE
chr2:5688196-5688367::REF	386	320	372	350	413	344	296	351	REF	chr2:5688196-5688367	FALSE
chr2:5703621-5703792::REF	151	129	128	132	100	126	131	145	REF	chr2:5703621-5703792	FALSE
chr2:5985207-5985378::REF	459	371	362	415	330	274	240	293	REF	chr2:5985207-5985378	FALSE
chr2:61031300-61031471::REF	90	58	70	77	85	70	53	107	REF	chr2:61031300-61031471	FALSE
chr2:61181822-61181993::REF	382	333	301	316	114	120	82	92	REF	chr2:61181822-61181993	FALSE
chr2:61191867-61192038::REF	466	379	355	354	462	364	315	446	REF	chr2:61191867-61192038	FALSE
chr2:61534130-61534301::REF	94	87	79	98	98	83	73	120	REF	chr2:61534130-61534301	FALSE
chr2:61556106-61556277::REF	143	124	131	132	198	151	130	168	REF	chr2:61556106-61556277	FALSE
chr2:61844781-61844952::REF	123	98	99	111	170	139	112	186	REF	chr2:61844781-61844952	FALSE
chr2:61880128-61880299::REF	75	44	59	64	48	55	69	89	REF	chr2:61880128-61880299	FALSE
chr2:61900896-61901067::REF	65	66	57	51	54	33	40	44	REF	chr2:61900896-61901067	FALSE
chr2:62056364-62056535::REF	220	201	237	205	190	167	167	150	REF	chr2:62056364-62056535	FALSE
chr2:62186456-62186627::REF	118	142	97	124	142	111	79	127	REF	chr2:62186456-62186627	FALSE
chr2:62196670-62196841::REF	956	822	820	912	437	369	307	445	REF	chr2:62196670-62196841	FALSE
chr2:62196993-62197164::REF	1163	979	903	1071	384	289	255	296	REF	chr2:62196993-62197164	FALSE
chr2:62304744-62304915::REF	191	148	168	180	175	134	131	195	REF	chr2:62304744-62304915	FALSE
chr2:63005224-63005395::REF	51	49	36	48	14	11	8	9	REF	chr2:63005224-63005395	FALSE
chr2:63158687-63158858::REF	110	113	131	123	115	136	130	120	REF	chr2:63158687-63158858	FALSE
chr2:63162411-63162582::REF	175	148	172	151	187	108	115	140	REF	chr2:63162411-63162582	FALSE
chr2:63599691-63599862::REF	30	19	24	20	43	18	26	17	REF	chr2:63599691-63599862	FALSE
chr2:64311680-64311851::REF	322	249	297	307	423	290	271	366	REF	chr2:64311680-64311851	FALSE
chr2:64991406-64991577::REF	197	165	181	208	211	170	149	169	REF	chr2:64991406-64991577	FALSE
chr2:65075498-65075669::REF	264	275	250	278	257	306	248	285	REF	chr2:65075498-65075669	FALSE
chr2:65371713-65371884::REF	465	428	358	463	417	368	329	389	REF	chr2:65371713-65371884	FALSE
chr2:65372605-65372776::REF	57	50	43	58	52	59	59	80	REF	chr2:65372605-65372776	FALSE
chr2:65382935-65383106::REF	109	83	90	108	104	65	90	108	REF	chr2:65382935-65383106	FALSE
chr2:65406036-65406207::REF	391	325	288	359	427	320	274	350	REF	chr2:65406036-65406207	FALSE
chr2:66439493-66439664::REF	516	462	440	524	200	171	136	214	REF	chr2:66439493-66439664	FALSE
chr2:66481508-66481679::REF	77	66	46	64	74	61	65	57	REF	chr2:66481508-66481679	FALSE
chr2:6707999-6708170::REF	118	101	111	110	142	92	98	155	REF	chr2:6707999-6708170	FALSE
chr2:68156320-68156491::REF	118	111	127	111	210	151	155	183	REF	chr2:68156320-68156491	FALSE
chr2:68249675-68249846::REF	47	64	51	64	68	74	63	84	REF	chr2:68249675-68249846	FALSE
chr2:68832762-68832933::REF	201	143	146	165	144	192	171	213	REF	chr2:68832762-68832933	FALSE
chr2:69017818-69017988::REF	394	343	351	375	364	405	329	444	REF	chr2:69017818-69017988	FALSE
chr2:69081318-69081489::REF	105	87	112	89	47	21	34	22	REF	chr2:69081318-69081489	FALSE
chr2:69165235-69165406::REF	132	136	150	134	144	103	133	126	REF	chr2:69165235-69165406	FALSE
chr2:69310653-69310824::REF	535	461	490	599	560	502	479	631	REF	chr2:69310653-69310824	FALSE
chr2:69311821-69311992::REF	182	122	130	155	102	89	46	81	REF	chr2:69311821-69311992	FALSE
chr2:69417849-69418020::REF	31	22	18	26	29	18	20	23	REF	chr2:69417849-69418020	FALSE
chr2:69520787-69520958::REF	270	243	274	286	311	265	207	278	REF	chr2:69520787-69520958	FALSE
chr2:69669112-69669283::REF	94	58	75	85	71	30	43	57	REF	chr2:69669112-69669283	FALSE
chr2:69741057-69741228::REF	237	181	229	238	247	195	153	243	REF	chr2:69741057-69741228	FALSE
chr2:69791600-69791771::REF	150	134	129	181	177	129	114	138	REF	chr2:69791600-69791771	FALSE
chr2:70128390-70128561::REF	355	306	348	347	414	410	270	346	REF	chr2:70128390-70128561	FALSE
chr2:70252250-70252421::REF	245	189	204	228	249	175	181	240	REF	chr2:70252250-70252421	FALSE
chr2:70282031-70282202::REF	637	544	519	595	697	509	500	645	REF	chr2:70282031-70282202	FALSE
chr2:70468931-70469102::REF	176	147	164	166	139	120	106	144	REF	chr2:70468931-70469102	FALSE
chr2:70645839-70646010::REF	508	409	389	479	420	363	308	474	REF	chr2:70645839-70646010	FALSE
chr2:71066326-71066497::REF	610	484	556	596	613	464	377	612	REF	chr2:71066326-71066497	FALSE
chr2:71272372-71272543::REF	84	73	79	66	77	53	36	79	REF	chr2:71272372-71272543	FALSE
chr2:71461324-71461495::REF	183	143	126	164	187	116	130	123	REF	chr2:71461324-71461495	FALSE
chr2:71490093-71490264::REF	97	83	82	82	59	42	45	74	REF	chr2:71490093-71490264	FALSE
chr2:71499462-71499633::REF	196	133	148	159	255	163	117	188	REF	chr2:71499462-71499633	FALSE
chr2:71613435-71613606::REF	670	582	552	646	604	460	397	500	REF	chr2:71613435-71613606	FALSE
chr2:71704065-71704236::REF	1879	1502	1702	1747	2663	2356	2097	2754	REF	chr2:71704065-71704236	FALSE
chr2:72140414-72140585::REF	1091	956	953	1083	1079	893	797	1100	REF	chr2:72140414-72140585	FALSE
chr2:72768272-72768440::REF	165	140	131	134	97	84	80	107	REF	chr2:72768272-72768440	FALSE
chr2:72983805-72983976::REF	247	169	224	235	208	181	161	186	REF	chr2:72983805-72983976	FALSE
chr2:73080304-73080475::REF	903	820	780	875	1123	839	763	968	REF	chr2:73080304-73080475	FALSE
chr2:73229352-73229523::REF	211	172	164	205	159	114	117	172	REF	chr2:73229352-73229523	FALSE
chr2:73815747-73815918::REF	125	78	90	93	140	119	137	137	REF	chr2:73815747-73815918	FALSE
chr2:73839697-73839868::REF	147	115	117	133	153	113	100	137	REF	chr2:73839697-73839868	FALSE
chr2:739991-740162::REF	539	525	463	545	583	507	366	578	REF	chr2:739991-740162	FALSE
chr2:73999695-73999866::REF	843	774	746	905	241	188	178	220	REF	chr2:73999695-73999866	FALSE
chr2:74303966-74304137::REF	208	208	203	229	246	225	206	244	REF	chr2:74303966-74304137	FALSE
chr2:74364034-74364205::REF	244	223	210	204	239	165	135	222	REF	chr2:74364034-74364205	FALSE
chr2:74457913-74458084::REF	471	449	408	451	471	328	285	433	REF	chr2:74457913-74458084	FALSE
chr2:74521162-74521333::REF	132	111	128	150	123	110	71	107	REF	chr2:74521162-74521333	FALSE
chr2:74839252-74839423::REF	512	402	420	523	634	564	455	631	REF	chr2:74839252-74839423	FALSE
chr2:75921040-75921211::REF	346	322	276	351	281	280	239	288	REF	chr2:75921040-75921211	FALSE
chr2:76087516-76087687::REF	365	345	309	360	537	472	426	529	REF	chr2:76087516-76087687	FALSE
chr2:76288352-76288523::REF	857	763	664	877	366	274	263	307	REF	chr2:76288352-76288523	FALSE
chr2:76642135-76642306::REF	99	94	93	105	137	86	115	151	REF	chr2:76642135-76642306	FALSE
chr2:76688422-76688593::REF	437	375	405	439	452	416	371	506	REF	chr2:76688422-76688593	FALSE
chr2:77735089-77735260::REF	1271	1084	1047	1201	922	764	665	865	REF	chr2:77735089-77735260	FALSE
chr2:81035181-81035352::REF	84	80	93	80	102	99	50	70	REF	chr2:81035181-81035352	FALSE
chr2:82146165-82146336::REF	419	377	364	420	377	360	287	404	REF	chr2:82146165-82146336	FALSE
chr2:8301790-8301961::REF	120	110	85	100	71	49	48	62	REF	chr2:8301790-8301961	FALSE
chr2:8416339-8416510::REF	197	152	141	160	216	222	218	217	REF	chr2:8416339-8416510	FALSE
chr2:85745279-85745450::REF	279	206	164	232	257	237	219	228	REF	chr2:85745279-85745450	FALSE
chr2:85757104-85757275::REF	137	121	156	144	144	108	83	103	REF	chr2:85757104-85757275	FALSE
chr2:85783578-85783749::REF	258	207	186	216	207	176	134	202	REF	chr2:85783578-85783749	FALSE
chr2:8581025-8581196::REF	318	286	269	331	304	200	190	237	REF	chr2:8581025-8581196	FALSE
chr2:86035792-86035963::REF	345	311	299	392	357	343	258	354	REF	chr2:86035792-86035963	FALSE
chr2:86115888-86116059::REF	113	98	119	119	90	70	75	99	REF	chr2:86115888-86116059	FALSE
chr2:86176751-86176922::REF	13	11	14	14	17	6	7	13	REF	chr2:86176751-86176922	FALSE
chr2:86253132-86253303::REF	339	268	313	302	371	295	228	331	REF	chr2:86253132-86253303	FALSE
chr2:86320511-86320682::REF	55	51	49	62	70	46	61	34	REF	chr2:86320511-86320682	FALSE
chr2:86503176-86503347::REF	114	84	96	96	79	51	47	78	REF	chr2:86503176-86503347	FALSE
chr2:86688574-86688745::REF	209	185	183	216	201	146	160	189	REF	chr2:86688574-86688745	FALSE
chr2:8689916-8690087::REF	204	206	206	243	237	155	164	172	REF	chr2:8689916-8690087	FALSE
chr2:8699678-8699849::REF	216	164	171	184	148	132	143	191	REF	chr2:8699678-8699849	FALSE
chr2:8798001-8798172::REF	245	164	188	196	221	166	169	221	REF	chr2:8798001-8798172	FALSE
chr2:8800737-8800908::REF	28	22	29	17	33	35	27	28	REF	chr2:8800737-8800908	FALSE
chr2:88094635-88094806::REF	307	280	292	319	350	283	319	426	REF	chr2:88094635-88094806	FALSE
chr2:88218007-88218178::REF	1092	1012	988	1018	1136	872	812	1143	REF	chr2:88218007-88218178	FALSE
chr2:88755432-88755603::REF	752	570	632	690	697	567	465	646	REF	chr2:88755432-88755603	FALSE
chr2:9231385-9231556::REF	648	561	615	633	696	529	534	668	REF	chr2:9231385-9231556	FALSE
chr2:9255959-9256130::REF	31	23	23	25	19	9	26	18	REF	chr2:9255959-9256130	FALSE
chr2:9310884-9311055::REF	195	176	169	184	219	220	146	210	REF	chr2:9310884-9311055	FALSE
chr2:9410952-9411123::REF	129	101	98	104	142	124	107	151	REF	chr2:9410952-9411123	FALSE
chr2:9416216-9416387::REF	137	109	119	129	134	104	116	128	REF	chr2:9416216-9416387	FALSE
chr2:9419835-9420006::REF	183	150	157	176	272	190	143	156	REF	chr2:9419835-9420006	FALSE
chr2:9421469-9421640::REF	514	430	380	529	428	379	331	433	REF	chr2:9421469-9421640	FALSE
chr2:9424719-9424890::REF	280	215	258	247	375	265	225	325	REF	chr2:9424719-9424890	FALSE
chr2:9428636-9428807::REF	89	79	74	86	106	72	91	150	REF	chr2:9428636-9428807	FALSE
chr2:9430264-9430435::REF	164	123	127	145	127	112	82	144	REF	chr2:9430264-9430435	FALSE
chr2:9430986-9431157::REF	341	318	283	360	358	260	267	334	REF	chr2:9430986-9431157	FALSE
chr2:95059239-95059410::REF	308	283	265	293	418	381	366	473	REF	chr2:95059239-95059410	FALSE
chr2:95106717-95106888::REF	281	271	254	308	315	214	236	269	REF	chr2:95106717-95106888	FALSE
chr2:96258432-96258603::REF	559	528	524	535	594	455	452	631	REF	chr2:96258432-96258603	FALSE
chr2:96602745-96602916::REF	498	430	421	460	442	374	325	420	REF	chr2:96602745-96602916	TRUE
chr2:9761675-9761846::REF	979	839	879	916	1324	1131	1031	1510	REF	chr2:9761675-9761846	FALSE
chr2:97774472-97774643::REF	97	75	98	90	71	102	57	85	REF	chr2:97774472-97774643	FALSE
chr2:98599379-98599550::REF	154	136	117	141	197	104	115	152	REF	chr2:98599379-98599550	FALSE
chr2:99132949-99133120::REF	292	244	293	288	294	234	216	234	REF	chr2:99132949-99133120	FALSE
chr2:99166951-99167122::REF	46	54	34	51	63	66	61	87	REF	chr2:99166951-99167122	FALSE
chr2:99193833-99194004::REF	593	480	517	553	542	463	384	530	REF	chr2:99193833-99194004	FALSE
chr2:99489929-99490100::REF	24	15	27	25	34	20	28	25	REF	chr2:99489929-99490100	FALSE
chr2:99765133-99765304::REF	62	47	51	59	75	55	50	65	REF	chr2:99765133-99765304	FALSE
chr2:99845924-99846095::REF	1425	1273	1134	1349	419	285	295	330	REF	chr2:99845924-99846095	FALSE
chr3:10143591-10143762::REF	1992	1752	1798	1965	2457	1854	1710	2282	REF	chr3:10143591-10143762	FALSE
chr3:101559847-101560018::REF	343	306	339	353	403	321	313	382	REF	chr3:101559847-101560018	FALSE
chr3:101575026-101575197::REF	110	124	78	116	201	129	100	170	REF	chr3:101575026-101575197	FALSE
chr3:101579214-101579385::REF	56	40	46	54	40	45	59	100	REF	chr3:101579214-101579385	FALSE
chr3:101587970-101588141::REF	132	115	97	144	123	113	119	137	REF	chr3:101587970-101588141	FALSE
chr3:101725744-101725915::REF	458	349	375	414	429	323	300	402	REF	chr3:101725744-101725915	FALSE
